place_id,name,halal_status,url,outlet_label,outlet_address,scraped_at
558,Maki-San,Halal Certified,https://www.halaltag.com/place/558,Lot One,"21 Choa Chu Kang Avenue 4, B1-K31,  Singapore 689812",2025-09-13T21:13:04.581686
558,Maki-San,Halal Certified,https://www.halaltag.com/place/558,Northpoint City,"930 Yishun Ave 2, #01-172 (South Wing),  Singapore 769098",2025-09-13T21:13:04.581686
558,Maki-San,Halal Certified,https://www.halaltag.com/place/558,Oasis Terraces,"Blk 681 Punggol Drive, #01-08 ,  Singapore 820681",2025-09-13T21:13:04.581686
558,Maki-San,Halal Certified,https://www.halaltag.com/place/558,Parkway Parade,"80 Marine Parade Road, #B1-65,  Singapore 449269",2025-09-13T21:13:04.581686
558,Maki-San,Halal Certified,https://www.halaltag.com/place/558,The Venue Shoppes,"Blk 2 Tai Thong Crescent, Singapore 347836",2025-09-13T21:13:04.581686
558,Maki-San,Halal Certified,https://www.halaltag.com/place/558,The Woodgrove,"30 Woodlands Avenue 1, #01-05,  Singapore 739065",2025-09-13T21:13:04.581686
558,Maki-San,Halal Certified,https://www.halaltag.com/place/558,The Woodleigh Mall,"11 Bidadari Park Dr, #B1-K19,  Singapore 367803",2025-09-13T21:13:04.581686
558,Maki-San,Halal Certified,https://www.halaltag.com/place/558,Tiong Bahru Plaza,"300 Tiong Bahru Road, #01-159,  Singapore 168731",2025-09-13T21:13:04.581686
558,Maki-San,Halal Certified,https://www.halaltag.com/place/558,White Sands Shopping Centre,"1 Pasir Ris Central Street 3, #01-31,  Singapore 518457",2025-09-13T21:13:04.581686
897,Mukmin Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/897,Mukmin,"Blk 129 Bedok North St 2, #01-26,  Singapore 460129",2025-09-13T21:13:05.233656
2111,Mr Ayam Penyet,Halal - Muslim Owned,https://www.halaltag.com/place/2111,Makan shiok,"49 Teban Gardens Rd Singapore , Singapore 600049",2025-09-13T21:13:05.894549
1725,Mama's Boy Bakes,Halal - Muslim Owned,https://www.halaltag.com/place/1725,Amoy Street Food Centre,"7 Maxwell Road Singapore , #02-87,  Singapore 069111",2025-09-13T21:13:06.567195
2207,Muslim Food @ Bedok 511,Halal - Muslim Owned,https://www.halaltag.com/place/2207,Kaki Bukit 511 Market and Food Centre,"Blk 511 Bedok North St 3, #01-41,  Singapore 460511",2025-09-13T21:13:07.210266
1506,Mala Wok,Halal Certified,https://www.halaltag.com/place/1506,Bedok Food Centre (Bedok Corner),"1 Bedok Road , #01-28,  Singapore 469572",2025-09-13T21:13:07.884750
1506,Mala Wok,Halal Certified,https://www.halaltag.com/place/1506,Heartbeat@Bedok,"11 Bedok North Street 1 , #01-28,  Singapore 469662",2025-09-13T21:13:07.884750
149,Mackenzie Rex Restaurant,Halal Certified,https://www.halaltag.com/place/149,Geylang (Others),"144 Changi Road, Singapore 419725  Contact: 6344 1066",2025-09-13T21:13:08.531529
149,Mackenzie Rex Restaurant,Halal Certified,https://www.halaltag.com/place/149,Rochor (Others),"66 Prinsep Street, #01-10,  Singapore 188688 Contact: 6336 1702",2025-09-13T21:13:08.531529
1390,Mister Rempeyek,Halal - Muslim Owned,https://www.halaltag.com/place/1390,,"80 Circuit Rd, #02-05,  Singapore 370080",2025-09-13T21:13:09.290783
2546,Mavi Turkish Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/2546,Arab Street/ Kampong Glam,17 Baghdad Street,2025-09-13T21:13:09.941365
837,Mukshidonna,Halal Certified,https://www.halaltag.com/place/837,KINEX (Formerly One KM),"11 Tanjong Katong Road, #01-30,  Singapore 437157",2025-09-13T21:13:10.605185
2388,Malay Delight@PCC Canteen,Halal Certified,https://www.halaltag.com/place/2388,,"80 Tuas South Boulevard, #02,  Singapore 637051",2025-09-13T21:13:11.267742
539,My Spice Affair,Halal Certified,https://www.halaltag.com/place/539,Aperia Mall,"12 Kallang Avenue, #02-11,  Singapore 339511 Contact: 6702 2785",2025-09-13T21:13:11.952945
2268,Monster Western,Halal Certified,https://www.halaltag.com/place/2268,Century Square,"2 Tampines Central 5, #B3-19,  Singapore 529509",2025-09-13T21:13:12.613021
2268,Monster Western,Halal Certified,https://www.halaltag.com/place/2268,Jewel Changi Airport,"78 Airport Boulevard, #B2-238,  Singapore 819666",2025-09-13T21:13:12.613021
2268,Monster Western,Halal Certified,https://www.halaltag.com/place/2268,Pasir Ris Mall,"7 Pasir Ris Central, Singapore 519612",2025-09-13T21:13:12.613021
1920,Makan Fried Rice,Halal - Muslim Owned,https://www.halaltag.com/place/1920,Woodlands (Others),"Blk 182 Woodlands St 13, Singapore 731182",2025-09-13T21:13:13.271841
1655,Minhad,Halal - Muslim Owned,https://www.halaltag.com/place/1655,Bedok Interchange Hawker Centre,"208B New Upper Changi Rd, #01-66,  Singapore 462208",2025-09-13T21:13:13.919429
1617,Mat Western,Halal - Muslim Owned,https://www.halaltag.com/place/1617,Bedok (Others),"Blk 122 Bedok North Street 2, Singapore 460122",2025-09-13T21:13:14.658384
2121,M@K@N by Rashani,Halal - Muslim Owned,https://www.halaltag.com/place/2121,KOMO Shoppes,"963C Upper Changi Road, #01-10,  Singapore 506790",2025-09-13T21:13:15.317567
111,Mr Teh Tarik Eating House,Halal Certified,https://www.halaltag.com/place/111,Ang Mo Kio (Others),"Blk 608 Ang Mo Kio Ave 5, #01-2771,  Singapore 560608",2025-09-13T21:13:16.118870
111,Mr Teh Tarik Eating House,Halal Certified,https://www.halaltag.com/place/111,Elias Mall,"Blk 625 Pasir Ris Drive 3,  #01-332,  Singapore 510625",2025-09-13T21:13:16.118870
111,Mr Teh Tarik Eating House,Halal Certified,https://www.halaltag.com/place/111,Geylang Serai Market and Food Centre,"Halal certified stalls:Stall 1 - Local Delights Stall 4 - Fish NoodleStall  5 - Uncle PenyetStall 6 - Western FoodMuslim-owned stalls:Al-MawadiAlhambra SatayHaigh Road Putu Piring1 Geylang Serai, Level 1,  Singapore 402001",2025-09-13T21:13:16.118870
111,Mr Teh Tarik Eating House,Halal Certified,https://www.halaltag.com/place/111,Jurong West,"Blk 456 Jurong West Street 41 , #01-1750,  Singapore 640456",2025-09-13T21:13:16.118870
111,Mr Teh Tarik Eating House,Halal Certified,https://www.halaltag.com/place/111,Woodlands (Others),"Blk 306A Woodlands Street 31 , #01-01,  Singapore 731306",2025-09-13T21:13:16.118870
111,Mr Teh Tarik Eating House,Halal Certified,https://www.halaltag.com/place/111,Yishun (Others),"Blk 846 Yishun Ring Road, #01-3603,  Singapore 760846",2025-09-13T21:13:16.118870
204,Muslim Kitchen @ Orchard Hotel,Halal Certified,https://www.halaltag.com/place/204,Orchard Hotel,"442 Orchard Rd, Singapore 238879",2025-09-13T21:13:16.778780
1453,M Mohamed Ismail,Halal - Muslim Owned,https://www.halaltag.com/place/1453,Ayer Rajah Food Centre,"503 West Coast Drive, #01-57,  Singapore 120503",2025-09-13T21:13:17.467847
2503,Mak Ainun,Halal - Muslim Owned,https://www.halaltag.com/place/2503,,,2025-09-13T21:13:18.210979
1020,Minum Kopi Cafe and Bakery,Halal Certified,https://www.halaltag.com/place/1020,Bedok Central,213 Bedok North Street 1,2025-09-13T21:13:18.881043
2500,Mar-Sha Family,Halal - Muslim Owned,https://www.halaltag.com/place/2500,Mukmin,"Blk 129 Bedok North St 2, Singapore 460129",2025-09-13T21:13:19.532151
1292,Mr Uncle,Halal Certified,https://www.halaltag.com/place/1292,MacPherson,"550 Macpherson, Singapore 368228",2025-09-13T21:13:20.189092
1292,Mr Uncle,Halal Certified,https://www.halaltag.com/place/1292,Sembawang (Others),"1024 Sembawang Road, Singapore 758498",2025-09-13T21:13:20.189092
976,My Kampung,Halal Certified,https://www.halaltag.com/place/976,Changi City Point,"5 Changi Business Park Central 1, #02-01,  Singapore 486038",2025-09-13T21:13:20.852505
976,My Kampung,Halal Certified,https://www.halaltag.com/place/976,Junction 9,"18 Yishun Avenue 9, #02-01,  Singapore 768897",2025-09-13T21:13:20.852505
976,My Kampung,Halal Certified,https://www.halaltag.com/place/976,Kallang Wave Mall,"Halal Certified Stalls:R2 - Mini WokS2- KoreanS3 - Japanese CuisineS4 - Yong Tau FooS5 - Mala Hotpot 1 Stadium Place , Singapore 397628",2025-09-13T21:13:20.852505
976,My Kampung,Halal Certified,https://www.halaltag.com/place/976,Kampung Admiralty Hawker Centre,"Halal Certified Stalls:S1 - My Kampung Chicken676 Woodlands Drive 71 , Level 2,  Singapore 730676",2025-09-13T21:13:20.852505
976,My Kampung,Halal Certified,https://www.halaltag.com/place/976,Seletar Mall,"33 Sengkang West Avenue, #02-01,  Singapore 797653",2025-09-13T21:13:20.852505
976,My Kampung,Halal Certified,https://www.halaltag.com/place/976,Singapore Institute of Management (SIM),"461 Clementi Road, Singapore 599491",2025-09-13T21:13:20.852505
205,Muslim Kitchen @ Marina Bay Sands,Halal Certified,https://www.halaltag.com/place/205,The Shoppes at Marina Bay Sands (MBS),"10 Bayfront Avenue , Singapore 018972",2025-09-13T21:13:21.513553
2353,Makan Empire,Halal,https://www.halaltag.com/place/2353,,,2025-09-13T21:13:22.182505
611,Makan Melaka,Halal - Muslim Owned,https://www.halaltag.com/place/611,Changi Village,"Blk 1 Changi Village Road, #01-2046,  Singapore 500001",2025-09-13T21:13:22.920769
611,Makan Melaka,Halal - Muslim Owned,https://www.halaltag.com/place/611,Jurong West,"Blk 492 Jurong West Ave 1 , #01-70,  Singapore 640492",2025-09-13T21:13:22.920769
611,Makan Melaka,Halal - Muslim Owned,https://www.halaltag.com/place/611,Kedai Kopi (Bukit Batok),"376 Bukit Batok Street 31, Singapore 650376",2025-09-13T21:13:22.920769
611,Makan Melaka,Halal - Muslim Owned,https://www.halaltag.com/place/611,Kedai Kopi (Geylang),"12 Haig Road, Singapore 430012",2025-09-13T21:13:22.920769
611,Makan Melaka,Halal - Muslim Owned,https://www.halaltag.com/place/611,Lucky Plaza,"304 Orchard Road, #06,  Singapore 238863",2025-09-13T21:13:22.920769
937,Masta Kafe,Halal Certified,https://www.halaltag.com/place/937,One@KentRidge,"1 Lower Kent Ridge Road, #03-01,  Singapore 119082",2025-09-13T21:13:23.567825
1963,Mutiara Seafood,Halal Certified,https://www.halaltag.com/place/1963,Wisma Geylang Serai (WGS),"1 Engku Aman Turn, #01-02,  Singapore 408528",2025-09-13T21:13:24.229401
200,Mayson Bakery,Halal Certified,https://www.halaltag.com/place/200,Tuas (Others),", 6266 5280 ,  Singapore 637756",2025-09-13T21:13:24.880551
1021,Ma Mum to-go,Halal Certified,https://www.halaltag.com/place/1021,Changi Airport Terminal 1 (T1),"80 Airport Boulevard, #01,  Singapore 819642",2025-09-13T21:13:25.575460
1021,Ma Mum to-go,Halal Certified,https://www.halaltag.com/place/1021,Our Tampines Hub (OTH),"1 Tampines Walk, #B1-K8/K9,  Singapore 528523",2025-09-13T21:13:25.575460
1610,Mama Don,Halal Certified,https://www.halaltag.com/place/1610,Tampines West,"Blk 820 Tampines St 81 , #01-526,  Singapore 520820",2025-09-13T21:13:26.242464
1610,Mama Don,Halal Certified,https://www.halaltag.com/place/1610,Thomson (Others),"246 Upper Thomson Road, Singapore 574370",2025-09-13T21:13:26.242464
777,Mak Sity's Kitchen Chili Beef Sloppy Joe,Halal - Muslim Owned,https://www.halaltag.com/place/777,,,2025-09-13T21:13:26.918764
2239,Milah's Corner,Halal - Muslim Owned,https://www.halaltag.com/place/2239,O2 Cafe (Bukit Batok West Ave 6),"134 Bukit Batok West Ave 6, Singapore 650134",2025-09-13T21:13:27.648233
1291,MKuking,Halal - Muslim Owned,https://www.halaltag.com/place/1291,,,2025-09-13T21:13:28.326439
209,Muslim Kitchen @ Fairmont Hotel,Halal Certified,https://www.halaltag.com/place/209,Fairmont Hotel Singapore,"80 Bras Basah Road , Singapore 189560",2025-09-13T21:13:28.961042
1751,Mom's Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/1751,Tampines Industrial Park A,"Blk 31 Tampines St 92, Singapore 520031",2025-09-13T21:13:29.625596
2105,Mikko Bubble Tea,Halal Certified,https://www.halaltag.com/place/2105,Pasir Ris (Others),"442 Pasir Ris Drive 6, #01-48,  Singapore 510442",2025-09-13T21:13:30.272281
577,Ministry of Rojak,Halal - Muslim Owned,https://www.halaltag.com/place/577,Century Square,"2 Tampines Central 5, #01-40,  Singapore 529509",2025-09-13T21:13:30.970215
577,Ministry of Rojak,Halal - Muslim Owned,https://www.halaltag.com/place/577,Northpoint City,"930 Yishun Ave 2, #B2-134 (South Wing),  Singapore 769098",2025-09-13T21:13:30.970215
577,Ministry of Rojak,Halal - Muslim Owned,https://www.halaltag.com/place/577,Sultan Plaza,"100 Jalan Sultan, #01-23,  Singapore 199001",2025-09-13T21:13:30.970215
1172,Nour family,Halal - Muslim Owned,https://www.halaltag.com/place/1172,Geylang Bahru Food Centre,"Blk 69 Geylang Bahru, #01-77,  Singapore 330069",2025-09-13T21:13:38.125802
966,Nuodle,Halal Certified,https://www.halaltag.com/place/966,Alexandra Retail Centre (ARC),"460 Alexandra Road, #01-01,  Singapore 119963",2025-09-13T21:13:38.803285
966,Nuodle,Halal Certified,https://www.halaltag.com/place/966,Compass One,"1 Sengkang Square, #01-36,  Singapore 545078",2025-09-13T21:13:38.803285
966,Nuodle,Halal Certified,https://www.halaltag.com/place/966,HarbourFront Centre,"1 Martime Square, #01-98,  Singapore 099253",2025-09-13T21:13:38.803285
966,Nuodle,Halal Certified,https://www.halaltag.com/place/966,Plaza Singapura,"68 Orchard Road, #06-15/20 (Stall 11),  Singapore 238839",2025-09-13T21:13:38.803285
966,Nuodle,Halal Certified,https://www.halaltag.com/place/966,Republic Plaza,"9 Raffles Place, #02-04,  Singapore 48619",2025-09-13T21:13:38.803285
966,Nuodle,Halal Certified,https://www.halaltag.com/place/966,Singapore Post Centre (Singpost),"10 Eunos Road 8 , #B1-128/129,  Singapore 408600",2025-09-13T21:13:38.803285
966,Nuodle,Halal Certified,https://www.halaltag.com/place/966,Woods Square,"6 Woodlands Square, #01-61,  Singapore 737737",2025-09-13T21:13:38.803285
2555,Nasi Kandar by Chef Syed,Halal - Muslim Owned,https://www.halaltag.com/place/2555,Changi Airport Terminal 3 (T3),"65 Airport Boulevard, Singapore 819663",2025-09-13T21:13:39.464365
2144,Noorul Afra,Halal - Muslim Owned,https://www.halaltag.com/place/2144,"Blk 16 Bedok South Road, Singapore 460016",Bedok South Road Market and Food Centre,2025-09-13T21:13:40.117937
1778,Nur Sinaran Cuisine,Halal - Muslim Owned,https://www.halaltag.com/place/1778,Pantech Industrial Complex,"198 Pandan Loop, Singapore 128386",2025-09-13T21:13:40.829069
2044,Nasty Cookie,Halal Certified,https://www.halaltag.com/place/2044,Funan Mall,"107 North Bridge Road, #02-35,  Singapore 179105",2025-09-13T21:13:41.483937
2044,Nasty Cookie,Halal Certified,https://www.halaltag.com/place/2044,Orchard Gateway,"277 Orchard Road, #B2-10,  Singapore 238858",2025-09-13T21:13:41.483937
2044,Nasty Cookie,Halal Certified,https://www.halaltag.com/place/2044,Techview,"1 Kaki Bukit View, #01-02,  Singapore 415941",2025-09-13T21:13:41.483937
2044,Nasty Cookie,Halal Certified,https://www.halaltag.com/place/2044,VivoCity,"1 Harbourfront Walk, #02-51,  Singapore 098585",2025-09-13T21:13:41.483937
2044,Nasty Cookie,Halal Certified,https://www.halaltag.com/place/2044,Westgate,"3 Gateway Drive, #01-09,  Singapore 608532",2025-09-13T21:13:41.483937
2134,Nusantara Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/2134,Toa Payoh (Others),"95 Toa Payoh Ave 4, Singapore 310095",2025-09-13T21:13:42.136287
1951,Nur Khairiah,Halal - Muslim Owned,https://www.halaltag.com/place/1951,Haig Road Food Centre,"14 Haig Rd, #01-02,  Singapore 430014",2025-09-13T21:13:42.840948
2327,Nasi Kampung @ Jalan Tiga,Halal - Muslim Owned,https://www.halaltag.com/place/2327,Old Airport Road,"21 Old Airport Rd, Singapore 390021",2025-09-13T21:13:43.527354
1642,Nasi Lemak Kakak,Halal - Muslim Owned,https://www.halaltag.com/place/1642,Aljunied (Others),"119 Aljunied Ave 2, Singapore 380119",2025-09-13T21:13:44.186468
983,NaNa Thai Restaurant,Halal Certified,https://www.halaltag.com/place/983,Far East Plaza,"14 Scotts Road, #04-22,  Singapore 228213",2025-09-13T21:13:45.131253
92,New Hawa Restaurant,Halal Certified,https://www.halaltag.com/place/92,Geylang Serai,"54 Changi Road, Singapore 419708",2025-09-13T21:13:45.827291
92,New Hawa Restaurant,Halal Certified,https://www.halaltag.com/place/92,Tampines West,"Blk 801, Tampines Ave 4, Singapore 520801",2025-09-13T21:13:45.827291
1371,Nasi Padang @ Kopitiam Square,Halal - Muslim Owned,https://www.halaltag.com/place/1371,Kopitiam Square,"10 Sengkang Square, Singapore 544829",2025-09-13T21:13:46.645684
1985,Naseeb Muslim Food Stall,Halal - Muslim Owned,https://www.halaltag.com/place/1985,Changi Village Hawker Centre,"2 Changi Village Road, #01-05,  Singapore 500002",2025-09-13T21:13:47.312582
2070,Nasi Padang by Tok Ayah,Halal - Muslim Owned,https://www.halaltag.com/place/2070,Royal Square,"103 Irrawaddy Road , #01-09,  Singapore 329566",2025-09-13T21:13:48.014532
2565,Nur Jannatun Naim,Halal - Muslim Owned,https://www.halaltag.com/place/2565,Kaki Bukit 511 Market and Food Centre,"Blk 511 Bedok North St 3, #01-12,  Singapore 460511",2025-09-13T21:13:48.683130
2096,Nanay's Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/2096,Kedai Kopi (Yishun),"925 Yishun Central, Singapore 760925",2025-09-13T21:13:49.343696
2096,Nanay's Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/2096,Outram Community Hospital,"10 Hospital Blvd, #02-03,  Singapore 168582",2025-09-13T21:13:49.343696
2096,Nanay's Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/2096,,"Blk 301 Ubi Ave 1, #01-273,  Singapore 400301",2025-09-13T21:13:49.343696
2158,Nasty Bakehouse,Halal Certified,https://www.halaltag.com/place/2158,Marina Square,"6 Raffles Bvld, #02-271,  Singapore 039594",2025-09-13T21:13:50.012012
2230,Nandhana's Restaurant,Halal Certified,https://www.halaltag.com/place/2230,Eastpoint Mall,"3 Simei Street 6, #02-05,  Singapore 528833",2025-09-13T21:13:50.663769
1986,Nora Nasi Padang,Halal - Muslim Owned,https://www.halaltag.com/place/1986,,,2025-09-13T21:13:51.374797
2095,Nurul Power,Halal - Muslim Owned,https://www.halaltag.com/place/2095,Changi Village Hawker Centre,"2 Changi Village Road, #01-76,  Singapore 500002",2025-09-13T21:13:52.020630
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,Admiralty Place,"677 Woodlands Avenue 6, Singapore 730677",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,Ang Mo Kio (Others),"Blk 608 Ang Mo Kio Ave 5, Singapore 560608",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,Canberra Plaza,"133 Canberra View, Singapore 750133",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,Chinatown (Others),"5 Banda Street, #01-52 (K88 Kopitiam),  Singapore 050005",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,Gardens by the Bay,"18 Marina Gardens Drive, #01 (Jurasic Nest),  Singapore 018953",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,KK Women's and Children's Hospital (KKH),"100 Bukit Timah Road, Singapore 229899",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,Northshore Plaza,"407 Northshore Drive, #02 (Plaza 2),  Singapore 820407",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,Plantation Plaza,"127 Plantation Crescent, #03,  Singapore 690127",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,Plaza Singapura,"68 Orchard Road, Level 6 (Kopitiam),  Singapore 238839",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,Tampines West,"Blk 820 Tampines St 81, Singapore 520820",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,The Shoppes at Marina Bay Sands (MBS),"Inside Rasapura foodcourt10 Bayfront Avenue , #B2,  Singapore 018972",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,United Square Shopping Mall,"101 Thomson Road, #B1-56,  Singapore 307591",2025-09-13T21:13:52.684523
1098,Nasi Lemak Ayam Taliwang,Halal - Muslim Owned,https://www.halaltag.com/place/1098,Yishun Park Hawker Centre,"51 Yishun Ave 11 , #01-33,  Singapore 768867",2025-09-13T21:13:52.684523
1817,NIE Canteen,Halal Certified,https://www.halaltag.com/place/1817,National Institute of Education (NIE),"1 Nanyang Walk, Singapore 637616",2025-09-13T21:13:53.324636
1733,Noor Annisha's Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/1733,Golden Mile Food Centre,"505 Beach Road, #B1-11,  Singapore 199583",2025-09-13T21:13:53.983808
2145,Nasi Malaysia,Halal - Muslim Owned,https://www.halaltag.com/place/2145,"Blk 16 Bedok South Road, Singapore 460016",Bedok South Road Market and Food Centre,2025-09-13T21:13:54.619775
1435,Nazreen Catering,Halal - Muslim Owned,https://www.halaltag.com/place/1435,,,2025-09-13T21:13:55.278579
259,Nur Muslim Nasi Padang,Halal Certified,https://www.halaltag.com/place/259,Goldhill Centre,"179 Thomson Road, Goldhill Plaza, Singapore 307624",2025-09-13T21:13:55.926032
1099,Nora's Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/1099,Amoy Street Food Centre,"7 Maxwell Road Singapore , #02-91,  Singapore 069111",2025-09-13T21:13:56.571693
97,No. 1 Adam's Nasi Lemak,Halal - Muslim Owned,https://www.halaltag.com/place/97,,"2 Adam Road, Stall 1,  Singapore 289876",2025-09-13T21:13:57.239994
283,Nando's,Halal Certified,https://www.halaltag.com/place/283,Bugis Junction,"200 Victoria Street, #01-85/87,  Singapore 188021 Contact: 63386555",2025-09-13T21:13:57.910447
283,Nando's,Halal Certified,https://www.halaltag.com/place/283,Jurong Point Shopping Mall,"1 Jurong West Central 2, #02-32 (JP1),  Singapore 648886",2025-09-13T21:13:57.910447
283,Nando's,Halal Certified,https://www.halaltag.com/place/283,Plaza Singapura,"68 Orchard Road, #04-10/11,  Singapore 238839 Contact: 63372555",2025-09-13T21:13:57.910447
283,Nando's,Halal Certified,https://www.halaltag.com/place/283,Tampines Mall,"4 Tampines Central 5, #01-46,  Singapore 529510 Contact: 67895052",2025-09-13T21:13:57.910447
283,Nando's,Halal Certified,https://www.halaltag.com/place/283,Tanglin Mall,"163 Tanglin Road, Tanglin Mall, #01-115,  Singapore 247933 Contact: 62353555",2025-09-13T21:13:57.910447
283,Nando's,Halal Certified,https://www.halaltag.com/place/283,The Star Vista,"1 Vista Exchange Green, #B1-09,  Singapore 138617 Contact: 66940630",2025-09-13T21:13:57.910447
1581,Nenda,Halal - Muslim Owned,https://www.halaltag.com/place/1581,"1 Depot Close, Singapore 109841",1 Depot Close,2025-09-13T21:13:58.575238
1732,Nurhidayah Food Corner,Halal - Muslim Owned,https://www.halaltag.com/place/1732,Golden Mile Food Centre,"505 Beach Road, #B1-10,  Singapore 199583",2025-09-13T21:13:59.252015
2066,Nasi Lemak by Jetaways Foods,Halal - Muslim Owned,https://www.halaltag.com/place/2066,,,2025-09-13T21:13:59.917879
911,NTUC Foodfare Foodcourt,Halal,https://www.halaltag.com/place/911,Changi Airport Terminal 4 (T4),"10 Airport Boulevard, #03,  Singapore 819665",2025-09-13T21:14:00.604937
911,NTUC Foodfare Foodcourt,Halal,https://www.halaltag.com/place/911,Changi General Hospital (CGH),"2 Simei Street 3 , #01-30,  Singapore 529889",2025-09-13T21:14:00.604937
911,NTUC Foodfare Foodcourt,Halal,https://www.halaltag.com/place/911,Clifford Centre,"24 Raffles Place, #B1-01/10,  Singapore 048621",2025-09-13T21:14:00.604937
911,NTUC Foodfare Foodcourt,Halal,https://www.halaltag.com/place/911,FairPrice Hub,"1 Joo Koon Circle, #01-01,  Singapore 629117",2025-09-13T21:14:00.604937
911,NTUC Foodfare Foodcourt,Halal,https://www.halaltag.com/place/911,Hougang Capeview,"Blk 476 Upper Serangoon View , Singapore 530476",2025-09-13T21:14:00.604937
911,NTUC Foodfare Foodcourt,Halal,https://www.halaltag.com/place/911,Khoo Teck Puat Hospital (KTPH),"90 Yishun Central , #01-02,  Singapore 768828",2025-09-13T21:14:00.604937
911,NTUC Foodfare Foodcourt,Halal,https://www.halaltag.com/place/911,Marina Bay Financial Centre Tower 3,"8 Marina Boulevard , #02-01/04,  Singapore 018982",2025-09-13T21:14:00.604937
911,NTUC Foodfare Foodcourt,Halal,https://www.halaltag.com/place/911,Sembawang MRT Station,"11 Canberra Road, Singapore 759775",2025-09-13T21:14:00.604937
911,NTUC Foodfare Foodcourt,Halal,https://www.halaltag.com/place/911,Sengkang (Others),"Blk 308 Anchorvale Road, #01-07,  Singapore 540308",2025-09-13T21:14:00.604937
2494,Nur Idlyana Cornerz,Halal - Muslim Owned,https://www.halaltag.com/place/2494,Raimah Eating House,"56 Jalan Kembangan, Singapore 419120",2025-09-13T21:14:01.259475
2112,Nasi Lemak Plus,Halal - Muslim Owned,https://www.halaltag.com/place/2112,Makan shiok,"49 Teban Gardens Rd Singapore , Singapore 600049",2025-09-13T21:14:01.940007
2377,Nasi Padang@Sembcorp Marine Tuas,Halal Certified,https://www.halaltag.com/place/2377,Sembcorp Marine Tuas,"80 Tuas South Boulevard, Singapore 637051",2025-09-13T21:14:02.587022
1802,Noor Ali,Halal - Muslim Owned,https://www.halaltag.com/place/1802,Ayer Rajah Food Centre,"503 West Coast Drive, Stall 75,  Singapore 120503",2025-09-13T21:14:03.251068
1272,Nur Indah Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/1272,Bedok Food Centre (Bedok Corner),"1 Bedok Road , #01-07,  Singapore 469572",2025-09-13T21:14:03.920929
2415,Now Pizza,Halal Certified,https://www.halaltag.com/place/2415,Bukit Panjang Plaza,"1 Jelebu Road, #01-43,  Singapore 677743",2025-09-13T21:14:04.578849
2406,Nomad's Soiree,Halal - Muslim Owned,https://www.halaltag.com/place/2406,The Brooks,"60 Springside Walk, Singapore 786020",2025-09-13T21:14:05.240958
2397,Nasi Lemak Specialist,Halal - Muslim Owned,https://www.halaltag.com/place/2397,,,2025-09-13T21:14:05.894362
1256,Neethe Restaurant,Halal Certified,https://www.halaltag.com/place/1256,Ang Mo Kio (Others),Blk 108 Ang Mo Kio Avenue 4,2025-09-13T21:14:06.569356
1945,Noyah La Maison,Halal Certified,https://www.halaltag.com/place/1945,Changi Airport Terminal 3 (T3),"65 Airport Boulevard, #B2-40,  Singapore 819663",2025-09-13T21:14:07.227206
1945,Noyah La Maison,Halal Certified,https://www.halaltag.com/place/1945,Changi Airport Transit/Departure Lounge,"Changi Airport Transit/Departure Lounge, T4,  Singapore 819663",2025-09-13T21:14:07.227206
