outlet_id,name,address,X,Y,distance_to_network,network_node
173,BURGER KING,120 PASIR RIS CENTRAL #01-11 PASIR RIS SPORTS & RECREATION CENTRE 519640,41191.1350877862,39562.3450557198,119.92285141614559,"(41115.0, 39655.0)"
174,BURGER KING,60 PAYA LEBAR ROAD #01-37/38/39/40/41/42/43 PAYA LEBAR SQUARE 409051,34595.3032159209,33453.443530187,174.9340914497809,"(34480.0, 33585.0)"
175,BURGER KING,68 ORCHARD ROAD #B1-11 PLAZA SINGAPURA 238839,29307.5237809345,31463.6672937293,40.18514149855921,"(29340.0, 31440.0)"
176,BURGER KING,88 PUNGGOL WAY #02-119 PUNGGOL COAST MALL 829913,36601.9166539479,44064.1287887469,182.724652464507,"(36705.0, 44215.0)"
177,BURGER KING,28 CHOA CHU KANG DRIVE #01-01 SAFRA 689964,18419.9146205867,41167.6991025489,206.6709282337559,"(18235.0, 41260.0)"
178,BURGER KING,604 SEMBAWANG ROAD #01-24/25/26 SEMBAWANG SHOPPING CENTRE 758459,27051.0859117657,47047.237293398,50.36647099383451,"(27085.0, 47010.0)"
179,BURGER KING,3 TEMASEK BOULEVARD #03-371 SUNTEC CITY MALL 038983,31006.546098751,30804.5639691036,202.13464337698068,"(30815.0, 30740.0)"
180,BURGER KING,13 TAMPINES STREET 11 #01-04 TAMPINES CHANGKAT COMMUNITY CLUB 529453,40712.6864358522,36443.0522356816,92.06431968573918,"(40625.0, 36415.0)"
181,BRIO,1 JURONG WEST CENTRAL 2 #02-24 JURONG POINT 648886,13907.0305282837,35735.67771223,104.76670706956833,"(14010.0, 35755.0)"
182,Box' Ha,16 RAFFLES QUAY #B1-42/43/44 HONG LEONG BUILDING 048581,29958.79157208,29312.1383166611,58.52577328364697,"(29950.0, 29370.0)"
183,Butter Studio,200 VICTORIA STREET #01-61 BUGIS JUNCTION 188021,30458.7085178969,31274.8305191435,64.71527742644193,"(30500.0, 31225.0)"
184,Butter Studio,147 JALAN BESAR 208865,30551.0308624515,32166.3982847258,21.98261183040496,"(30530.0, 32160.0)"
185,PHO VIET-NAM (MR3) @ Boleh Boleh! Clementi,"3155 COMMONWEALTH AVENUE WEST #04-20/21/22 THE CLEMENTI MALL,MR 3 129588",20315.6081870906,33027.9409066252,135.7417021999657,"(20375.0, 33150.0)"
186,Beradik (S5) @ Boleh Boleh Harbourfront,"1 MARITIME SQUARE #01-103-108 HARBOURFRONT CENTRE, Stall 4 099253",26523.4179164171,27393.6533519011,200.95537806752742,"(26610.0, 27575.0)"
187,BARA PENYET (S12) @ FOOD JUNCTION LOT ONE,"21 CHOA CHU KANG AVENUE 4 #04-16 LOT ONE, SHOPPERS' MALL, STALL 12 689812",18173.7710486762,40765.1880696882,47.15778266120906,"(18210.0, 40735.0)"
188,Bibimbap / Dosirak,339 ANCHORVALE ROAD #01-01 540339,34133.9829132929,42075.8777559884,97.90369572385146,"(34060.0, 42140.0)"
189,Bibimbap / Dosirak,1 JELEBU ROAD #01-41 BUKIT PANJANG PLAZA 677743,20325.461808118,40210.2194124069,95.37592907559548,"(20320.0, 40115.0)"
190,Bibimbap / Dosirak,604 SEMBAWANG ROAD #B1-10/11 SEMBAWANG SHOPPING CENTRE 758459,27051.0859117657,47047.237293398,50.36647099383451,"(27085.0, 47010.0)"
191,BETTER BAKER,213 BEDOK NORTH STREET 1 #01-109 460213,39053.1629892839,34287.112335613,198.4081294776243,"(38890.0, 34400.0)"
192,Fitra Chicken Rice (S4) @ Cantine Causeway Point,"1 WOODLANDS SQUARE #07-03 CAUSEWAY POINT, Stall 4 738099",22699.5234229155,46412.0238526929,64.55515536698026,"(22635.0, 46410.0)"
193,Chicken Rice,"524A JELAPANG ROAD STALL 2, CANTINE #01-03 GREENRIDGE SHOPPING CENTRE 671524",20527.2820040528,40804.5665046293,78.42981106496167,"(20595.0, 40765.0)"
194,Chicken Rice (S9) @ Cantine Paya Lebar Square,"60 PAYA LEBAR ROAD #B1-51 PAYA LEBAR SQUARE, Stall 9 409051",34595.3032159209,33453.443530187,174.9340914497809,"(34480.0, 33585.0)"
195,CAKE SPADE,28 KEONG SAIK ROAD 089135,28931.5817420371,29182.1224952824,44.33246375314492,"(28970.0, 29160.0)"
196,Cahaya Restaurant,14 SCOTTS ROAD #05-69/91/92 FAR EAST PLAZA 228213,28052.7910912242,32166.5070981272,127.15210533558171,"(28040.0, 32040.0)"
197,COAST & ROAST (A CONCEPT BY FISH & CO.),290 ORCHARD ROAD #B1-35/36 THE PARAGON 238859,28213.8713075072,31784.6085016429,87.9015187382743,"(28150.0, 31845.0)"
198,Chic-A-Boo Chicken Specialty,"6 Raffles Boulevard #03-147 #03-148, Marina Square 039594",30811.1659309082,30472.3321676366,64.5117020882565,"(30855.0, 30425.0)"
199,Chic-A-Boo Chicken Specialty,604 Sembawang Road #01-02 Sembawang Shopping Centre 758459,27051.0859117657,47047.237293398,50.36647099383451,"(27085.0, 47010.0)"
200,Chic-A-Boo Chicken Specialty,6 WOODLANDS SQUARE #01-12 WOODS SQUARE 737737,22728.8046400957,46316.1292806994,64.41833402573907,"(22665.0, 46325.0)"
201,CITRUS BY THE POOL,3 WOODLANDS STREET 13 #Unit 3-3A WOODLANDS SWIMMING COMPLEX 738600,21995.6407048702,46244.9911952671,30.306356554000292,"(22000.0, 46215.0)"
202,Carrara,2 JALAN BUKIT MERAH #01-5148 BRICKWORKS ESTATE 150002,25055.5911451448,29894.4561857209,148.73444208584905,"(24945.0, 29795.0)"
203,Beverage Section @ Chara Brasserie,"8 CLUB STREET #02-01, Beverage Section 069472",29469.073937933,29485.0518314447,55.54043858820907,"(29445.0, 29435.0)"
204,Chopstix & Rice,3 TEMASEK BOULEVARD #B1-100/101 SUNTEC CITY MALL 038983,31006.546098751,30804.5639691036,202.13464337698068,"(30815.0, 30740.0)"
205,Chicken Rice (S3) @ Koufu Buangkok Link,"991 BUANGKOK LINK #02-21, Stall 3 530991",33375.6730938945,40698.2200346421,286.9255706970435,"(33090.0, 40725.0)"
206,Champion Bread,306 WOODLANDS STREET 31 #01-53 730306,21469.5665004728,45739.985747369,78.39163471581462,"(21520.0, 45800.0)"
207,Cik Lim Yong Tau Foo (MR4)@Kopitiam AMK Hub,"53 ANG MO KIO AVENUE 3 #03-12 AMK HUB, (MR4) 569933",29711.0075057196,39028.6385976207,116.41766210391053,"(29825.0, 39005.0)"
208,Cik Lim Yong Tau Foo (MR2) @ Cantine Canberra Plaza,"133 CANBERRA VIEW #01-21,22,23 Canberra Plaza, MR2 750133",27669.1282042367,47239.9100809004,146.40547600737412,"(27690.0, 47095.0)"
209,Cik Lim Yong Tau Foo (MR3) @ My Kampung CCP,"5 Changi Business Park Central 1 #02-01 Changi City Point, MR3 486038",42426.1948593352,35142.0820227042,175.74132141315383,"(42505.0, 34985.0)"
210,Cik Lim Yong Tau Foo (S2)@NTUC Food Fare CGH,"2 SIMEI STREET 3 #01-30/31 CHANGI GENERAL HOSPITAL, Stall 2 529889",40925.9058268666,35887.5367570054,103.42805171366557,"(40940.0, 35990.0)"
211,Cik Lim Yong Tau Foo (S8)@Boleh Boleh Harbourfront,"1 MARITIME SQUARE #01-103/104/105/106/107/108 HARBOURFRONT CENTRE, STALL 8 099253",26523.4179164171,27393.6533519011,200.95537806752742,"(26610.0, 27575.0)"
212,CROLO,53 ANG MO KIO AVENUE 3 #B2-56 AMK HUB 569933,29711.0075057196,39028.6385976207,116.41766210391053,"(29825.0, 39005.0)"
213,CROLO,7 PASIR RIS CENTRAL #01-28 519612,40845.98143005,39536.3454327993,94.71907117009556,"(40755.0, 39510.0)"
214,CROLO BY SWEE HENG,70 COMPASSVALE BOW #B1-04 544692,34565.9086148739,40640.5285312459,95.9142921371887,"(34655.0, 40605.0)"
215,CROLO BY SWEE HENG,20 TAMPINES CENTRAL 1 #01-08 TAMPINES MRT 529538,40433.6356936516,37310.1733075157,30.41884136843884,"(40460.0, 37295.0)"
216,"Prawn Mee, Laksa & Chilli Pan Mee (S1) @ Boleh Boleh! Harbourfront","1 MARITIME SQUARE #01-103/104/105/106/107/108 HARBOURFRONT CENTRE, Stall 1 099253",26523.4179164171,27393.6533519011,200.95537806752742,"(26610.0, 27575.0)"
217,Chicky Fun,1 FUSIONOPOLIS WAY #B1-24 CONNEXIS 138632,22916.4807585794,31328.5716571808,27.211349395676763,"(22910.0, 31355.0)"
218,Chicky Fun Chicken Rice (S3) @ Food Junction GWC,"1 KIM SENG PROMENADE #03-116 GREAT WORLD CITY, Stall 3 237994",27826.3112057392,30687.6095091309,88.04574611429338,"(27740.0, 30705.0)"
219,Chicky Fun (S5) @ Picnic Greenwich V,"1 SELETAR ROAD #01-09/10 THE GREENWICH, Picnic Greenwich V (Stall 5) 807011",31986.0138748605,41036.6794434916,95.38091991808928,"(31950.0, 41125.0)"
220,Chicky Fun Chicken Rice (S6) @ One Two Eat Heartbeat Bedok,"11 BEDOK NORTH STREET 1 #01-28/29 HEARTBEAT @ BEDOK, stall 6 469662",38960.6737470664,34317.0640491676,108.96398700891751,"(38890.0, 34400.0)"
221,Chicky Fun (S2) @ Koufu SGH,"1 HOSPITAL CRESCENT SINGAPORE GENERAL HOSPITAL (BLOCK 6), Stall 2 169608",27710.9965440528,29154.7478583977,208.73876274074107,"(27525.0, 29060.0)"
222,Chops & Sear (S7) @ De Tian 529 Cheng San Centre,"529 ANG MO KIO AVENUE 10 #01-2337 CHENG SAN CENTRE, Stall 7 560529",30463.5607480984,39372.3078226317,89.36822244524397,"(30550.0, 39395.0)"
223,Chops & Sear (S6) @ De Tian 631 Ang Mo Kio,"631 ANG MO KIO AVENUE 4 #01-906, Stall 6 560631",28825.4269894594,40169.9519462492,100.55378192066853,"(28725.0, 40175.0)"
224,Chops & Sear (S5) @ De Tian 59 Bedok,"59 NEW UPPER CHANGI ROAD #01-1260, stall 5 461059",39949.9935097322,34033.4911793973,137.9652076929238,"(39930.0, 34170.0)"
225,Chops & Sear (S1) @ De Tian 205 Bedok,"205 BEDOK NORTH STREET 1 #01-357, stall 1 460205",38849.600749814,34239.9742490258,165.046479485167,"(38890.0, 34400.0)"
226,Chops & Sear (S5) @ De Tian 120 Bishan,"120 BISHAN STREET 12 #01-67, Stall 5 570120",29950.8647503601,36597.7354044095,126.07422310807041,"(29825.0, 36605.0)"
227,Chops & Sear (S7) @ De Tian 265 Bukit Batok,"265 BUKIT BATOK EAST AVENUE 4 #01-405, Stall 7 650265",19825.1961448612,36902.7095547486,103.57909501889227,"(19925.0, 36875.0)"
228,Chops & Sear (S4) @ De Tian 28 Bukit Merah,"28 JALAN BUKIT MERAH #01-4476 BRICKWORKS ESTATE, STALL 4 152028",25376.1230391143,29869.4950875901,73.16071766891753,"(25430.0, 29820.0)"
229,Chops & Sear (MR1) @ De Tian 524 Hougang,"524 HOUGANG AVENUE 6 #01-125, 129, MR1 530524",34387.6026469134,39563.8991048075,129.9325968897174,"(34440.0, 39445.0)"
230,Chops & Sear (S3) @ De Tian 81 Marine Parade,"81 MARINE PARADE CENTRAL #01-654 MARINE PARADE PROMENADE, Stall 3 440081",36208.2268314576,31665.0934307836,44.41631752960969,"(36250.0, 31650.0)"
231,Chops & Sear (S8) @ De Tian 915 Tampines,"915 TAMPINES STREET 91 #01-53 TAMPINES PALMSVILLE, stall 8 520915",39823.9480911186,36747.7318785377,41.63265704238307,"(39855.0, 36720.0)"
232,Chops & Sear (S7) @ De Tian 46 Telok Blangah,"46 TELOK BLANGAH DRIVE #01-71 BLANGAH COURT, STALL 7 100046",25388.3800288523,28242.6193541531,133.5157292538115,"(25335.0, 28365.0)"
233,Chops & Sear (S4) @ De Tian 73 Toa Payoh Vista,"73 LORONG 4 TOA PAYOH #01-611 TOA PAYOH VISTA, Stall 4 310073",30047.2539617438,35167.8517300207,58.88552522302496,"(29995.0, 35195.0)"
234,Chops & Sear (S8) @ De Tian 570A Woodlands,"570A WOODLANDS AVENUE 1 #01-01 CHAMPIONS COURT, Stall 8 731570",23273.4129903028,45812.2087584082,63.85138067703183,"(23285.0, 45875.0)"
235,Carnival Bakery,18 UPPER BOON KENG ROAD #01-1159 380018,32338.4196809595,33009.8438305017,80.6063156841441,"(32415.0, 33035.0)"
236,Cajun On Wheels,68 ORCHARD ROAD #03-92 PLAZA SINGAPURA 238839,29307.5237809345,31463.6672937293,40.18514149855921,"(29340.0, 31440.0)"
237,CASUARINA CURRY,187 MACPHERSON ROAD SENNETT ESTATE 348545,32693.516552954,34740.9740622286,41.36172994522375,"(32670.0, 34775.0)"
238,CAKE AVENUE,33 LORONG KILAT #01-01/02 KILAT CENTRE 598132,21214.182748761,35943.4268310834,30.41541796214384,"(21225.0, 35915.0)"
239,CHEF IBU,70 JELLICOE ROAD #01-11 V HOTEL 208767,31251.5205697902,32235.0627494566,51.845674090855326,"(31265.0, 32185.0)"
242,CINNABON,252 NORTH BRIDGE ROAD #B1-60 RAFFLES CITY SHOPPING CENTRE 179103,30203.7152231745,30697.7055161726,124.55926365876235,"(30085.0, 30660.0)"
244,OLD CHANG KEE,1 TANJONG PAGAR PLAZA #01-36 082001,29009.9302968178,28674.4689014871,82.27597074339644,"(28945.0, 28725.0)"
245,CRAZE KITCHEN,18 YISHUN AVENUE 9 #01-02 JUNCTION NINE 768897,28928.3840203611,46092.960954776,55.42673897072587,"(28880.0, 46120.0)"
246,CRAZE KITCHEN,201D TAMPINES STREET 21 #01-1171 524201,41384.4689885899,37152.143589437,110.56791381157707,"(41495.0, 37155.0)"
247,Charr'd,324F CHANGI ROAD 419799,36283.8343781689,33348.8461259063,33.64533663981626,"(36305.0, 33375.0)"
248,MY KAMPUNG CHICKEN RICE,5 CHANGI BUSINESS PARK CENTRAL 1 STALL 4 #02-01 MY KAMPUNG CHANGI CITY POINT 486038,42426.1948593352,35142.0820227042,175.74132141315383,"(42505.0, 34985.0)"
249,Captain Kim Korean BBQ & Hotpot,3151 COMMONWEALTH AVENUE WEST #02-05/06/07 GRANTRAL MALL @ CLEMENTI 129581,20413.2100247061,32950.9688186739,85.24630691691495,"(20485.0, 32905.0)"
250,Captain Kim Korean BBQ & Hotpot,1 WOODLANDS ROAD #01-24 JUNCTION 10 677899,19859.2468093075,40256.2722101696,142.8243085282562,"(19980.0, 40180.0)"
251,Captain Kim Korean BBQ & Hotpot,"300 TAMPINES AVENUE 5 #01-06, 01D NTUC INCOME AT TAMPINES JUNCTION 529653",40088.7097722255,37160.2321027257,85.47040519111283,"(40040.0, 37090.0)"
252,Chai-San Omu Curry Rice & Donburi (MR2)@Cantine Pasir Ris Mall,"7 PASIR RIS CENTRAL #b2-17, MR2 519612",40845.98143005,39536.3454327993,94.71907117009556,"(40755.0, 39510.0)"
253,CAFE O,229 VICTORIA STREET 188023,30407.9067037581,31379.8830933608,44.93188131817639,"(30410.0, 31335.0)"
255,CAFE O,118 HOLLAND AVENUE #01-01 RAFFLES HOLLAND V 278997,23858.7213058872,32541.0034473185,41.45438393246353,"(23835.0, 32575.0)"
256,CRAVE,53 ANG MO KIO AVENUE 3 #B2-54 AMK HUB 569933,29711.0075057196,39028.6385976207,116.41766210391053,"(29825.0, 39005.0)"
257,CRAVE,311 NEW UPPER CHANGI ROAD #B2-22 BEDOK MALL 467360,38676.9034089688,34108.3360939901,254.6087248756881,"(38460.0, 33975.0)"
258,CRAVE,1 JELEBU ROAD #01-18 BUKIT PANJANG PLAZA 677743,20325.461808118,40210.2194124069,95.37592907559548,"(20320.0, 40115.0)"
259,CRAVE,1 WOODLANDS SQUARE #B1-K12 CAUSEWAY POINT 738099,22699.5234229155,46412.0238526929,64.55515536698026,"(22635.0, 46410.0)"
260,CRAVE,5 CHANGI BUSINESS PARK CENTRAL 1 #B1-04 CHANGI CITY POINT 486038,42426.1948593352,35142.0820227042,175.74132141315383,"(42505.0, 34985.0)"
261,CRAVE,180 KITCHENER ROAD #B1-K19 CITY SQUARE MALL 208539,30593.6748798871,32635.8044067919,78.4044740851155,"(30560.0, 32565.0)"
262,CRAVE,1 SENGKANG SQUARE #B1-02/03 COMPASS ONE 545078,34872.1834410084,41551.7693360616,97.7961796509418,"(34830.0, 41640.0)"
263,CRAVE,1 PASIR RIS CLOSE #01-K105 E!HUB@DOWNTOWN EAST 519599,41557.3568058563,39854.1394968368,171.3939167939587,"(41655.0, 39995.0)"
264,CRAVE,3 SIMEI STREET 6 #B1-11A EASTPOINT MALL 528833,41321.990633836,36095.4413322229,189.13675414034847,"(41240.0, 35925.0)"
265,CRAVE,1 JOO KOON CIRCLE #02-24 FAIRPRICE HUB 629117,10760.1903017079,34206.1238678284,150.78717871566346,"(10850.0, 34085.0)"
266,CRAVE,7 WALLICH STREET #B2-32 TANJONG PAGAR CENTRE 078884,29317.3434110163,28799.2791442219,48.5420983814374,"(29270.0, 28810.0)"
267,97 NASI LEMAK,16 RAFFLES QUAY #B1-31/32 HONG LEONG BUILDING 048581,29958.79157208,29312.1383166611,58.52577328364697,"(29950.0, 29370.0)"
268,CRAVE,50 JURONG GATEWAY ROAD #B1-K3 JEM 608549,17988.4838308077,35058.3568146359,118.61103754960881,"(18010.0, 35175.0)"
269,CRAVE,9 BISHAN PLACE #B1-K8 JUNCTION 8 579837,29725.8230481222,36948.3424145039,49.629526464892606,"(29750.0, 36905.0)"
270,CRAVE,1 JURONG WEST CENTRAL 2 #B1-03 JURONG POINT 1 648886,13907.0305282837,35735.67771223,104.76670706956833,"(14010.0, 35755.0)"
271,CRAVE,"21 CHOA CHU KANG AVENUE 4 #B1-K19 LOT ONE, SHOPPERS' MALL 689812",18173.7710486762,40765.1880696882,47.15778266120906,"(18210.0, 40735.0)"
272,CRAVE,6 RAFFLES BOULEVARD #02-233 MARINA SQUARE 039594,30811.1659309082,30472.3321676366,64.5117020882565,"(30855.0, 30425.0)"
273,CRAVE,23 Serangoon Central #B2-67 NEX 556083,32289.4083088608,36976.3859132938,134.39425789827513,"(32375.0, 37080.0)"
274,CRAVE,930 YISHUN AVENUE 2 #B1-45 NORTHPOINT 769098,28273.5290191257,45714.3116263431,87.31268758245913,"(28230.0, 45790.0)"
275,CRAVE,1 LOWER KENT RIDGE ROAD #01-09/19/20 ONE @ KENTRIDGE 119082,22520.6189963818,30573.9890070297,75.373645435973,"(22535.0, 30500.0)"
276,CRAVE,1 TAMPINES WALK #01-106 OUR TAMPINES HUB 528523,39914.8495354457,37294.1738026626,126.14716524884815,"(40040.0, 37310.0)"
277,CRAVE,7 PASIR RIS CENTRAL #B1-K15 519612,40845.98143005,39536.3454327993,94.71907117009556,"(40755.0, 39510.0)"
278,CRAVE,60 PAYA LEBAR ROAD #B1-45 PAYA LEBAR SQUARE 409051,34595.3032159209,33453.443530187,174.9340914497809,"(34480.0, 33585.0)"
279,CRAVE,30 SEMBAWANG DRIVE #01-23 SUN PLAZA 757713,26462.0589625053,47759.7519863788,90.64615349983517,"(26375.0, 47785.0)"
280,CRAVE,1 VISTA EXCHANGE GREEN #B1-43 THE STAR VISTA 138617,22988.4331738446,32141.544819545,102.25326403446611,"(22895.0, 32100.0)"
281,CRAVE,83 PUNGGOL CENTRAL #B1-K7 WATERWAY POINT 828761,35657.8013379965,43139.2621246278,138.48360843056082,"(35525.0, 43100.0)"
282,CRAVE,1 BUKIT BATOK CENTRAL LINK #B1-K15 WEST MALL 658713,18635.423542425,36893.1421175059,61.23460285407836,"(18605.0, 36840.0)"
283,CRAVE,21 CHOA CHU KANG NORTH 6 #01-24 YEWTEE POINT 689578,18331.928316039,42095.5309091564,73.42848714906802,"(18375.0, 42155.0)"
285,Carrot Cake (S3) @ Cantine Greenridge,"524A JELAPANG ROAD #01-03 GREENRIDGE SHOPPING CENTRE, Stall 3 671524",20527.2820040528,40804.5665046293,78.42981106496167,"(20595.0, 40765.0)"
286,CANADIAN 2 FOR 1 PIZZA,"10 KIM KEAT ROAD,First storey 328844",30167.9580498068,34016.3573818542,71.25355722092624,"(30200.0, 34080.0)"
287,CANADIAN 2 FOR 1 PIZZA,164 Bukit Batok Street 11 #01-134 650164,17929.8115842026,36649.3988269735,159.4911298267569,"(17830.0, 36525.0)"
288,CANADIAN 2 FOR 1 PIZZA,"83 KAMPONG BAHRU ROAD,(1st Storey) 169379",28253.5113788983,28741.4341518804,33.700560655239514,"(28220.0, 28745.0)"
289,CANADIAN 2 FOR 1 PIZZA,93 Pasir Ris Drive 3 #01-06 Pasir Ris Elias Community Centre 519498,40155.9945314536,40046.6098520644,134.5074505939988,"(40290.0, 40035.0)"
290,CANADIAN 2 FOR 1 PIZZA,557 Jurong West Street 42 #01-397 640557,15229.4608022524,37343.4572839346,144.73379478497543,"(15305.0, 37220.0)"
291,CANADIAN 2 FOR 1 PIZZA,9 KING ALBERT PARK #01-68 KAP 598332,21990.1472777016,35461.3737163097,81.01267454614383,"(21940.0, 35525.0)"
292,CANADIAN 2 FOR 1 PIZZA,11 NORTHSHORE DRIVE #01-S2 Marina Country Club 828670,35310.6045005554,44088.8628467321,188.6682883136969,"(35125.0, 44055.0)"
293,CANADIAN 2 FOR 1 PIZZA,67 BRIGHTON CRESCENT SERANGOON GARDEN ESTATE 559212,32211.6047896631,38312.8307480104,34.10998129807532,"(32180.0, 38300.0)"
294,CANADIAN 2 FOR 1 PIZZA,806 WOODLANDS STREET 81 #01-03 730806,22818.656390748,46962.5950259585,189.45755960490942,"(22630.0, 46980.0)"
295,CHOPS! GRILL & SIDES,1 SELEGIE ROAD #01-03 GR.ID 188306,29774.5964836003,31384.8907496594,39.90687408854249,"(29740.0, 31365.0)"
296,CHOPS! GRILL & SIDES,"33 LORONG LIPUT HOLLAND VILLAGE, Stall 4 (MR2) 277744",23729.6628002981,32560.233000055,25.13296598275969,"(23750.0, 32575.0)"
297,CHOPS! GRILL & SIDES,8 JALAN AYER #01-02 STUDIO8 389144,32419.0556478044,32601.3660094757,21.61028569549715,"(32430.0, 32620.0)"
298,Cafe 2b Bistro,30 PAYA LEBAR ROAD #01-05/06 PAYA LEBAR MRT STATION 409006,34648.7236344032,33375.6688563768,134.4086296351722,"(34725.0, 33265.0)"
299,COBA KEDAI KOPI,20 BEATTY ROAD 209947,30894.3083592169,32897.6109035779,16.10366074577104,"(30880.0, 32905.0)"
300,Coba Coba,156 YISHUN STREET 11 #01-106 760156,28027.7298060656,45956.3748016376,30.89641038778725,"(28000.0, 45970.0)"
301,CAT & THE FIDDLE,180 KITCHENER ROAD #02-50 CITY SQUARE MALL 208539,30593.6748798871,32635.8044067919,78.4044740851155,"(30560.0, 32565.0)"
302,CAT & THE FIDDLE,9 BISHAN PLACE #02-32A JUNCTION 8 SHOPPING CENTRE 579837,29725.8230481222,36948.3424145039,49.629526464892606,"(29750.0, 36905.0)"
303,CAT & THE FIDDLE,60 PUNGGOL EAST #01-09 828825,37558.5270778658,42077.89157575,143.31298593465633,"(37700.0, 42055.0)"
304,CAT & THE FIDDLE,6 WOODLANDS SQUARE #01-15 WOODS SQUARE 737737,22728.8046400957,46316.1292806994,64.41833402573907,"(22665.0, 46325.0)"
306,Curry Times,"238 THOMSON ROAD #02-33/34/41/42 VELOCITY, NOVENA SQUARE 307683",29172.1136297667,33580.8177132849,88.93213308506775,"(29135.0, 33500.0)"
307,Curry Times,3 Gateway Drive #02-08 Westgate 608532,17902.4121881062,35135.4420140442,65.74036784391086,"(17890.0, 35200.0)"
308,1M Kitchen @ Grand Hyatt,"10 SCOTTS ROAD #1M GRAND HYATT SINGAPORE, 1M Kitchen for Straits Kitchen 228211",27993.1664625118,32077.6073663682,60.06408443330118,"(28040.0, 32040.0)"
309,Chicken Ka Kee,1 WOODLANDS SQUARE #B1-16 CAUSEWAY POINT 738099,22699.5234229155,46412.0238526929,64.55515536698026,"(22635.0, 46410.0)"
310,COFFEE BEE,15 SCIENCE CENTRE ROAD SINGAPORE SCIENCE CENTRE COURTYARD 609081,17131.6165832803,35047.236085007,233.5125212398231,"(17365.0, 35055.0)"
311,ASIAN COUNTER @ CAROUSEL,25 SCOTTS ROAD SCOTTSWALK 228220,27910.4804451289,32193.6391371246,139.5942067523291,"(27775.0, 32160.0)"
312,DELIFRANCE,1 WOODLANDS SQUARE #B1-21 CAUSEWAY POINT 738099,22699.5234229155,46412.0238526929,64.55515536698026,"(22635.0, 46410.0)"
313,DELIFRANCE,1 PASIR RIS CLOSE #02-321 E!HUB@DOWNTOWN EAST 519599,41557.3568058563,39854.1394968368,171.3939167939587,"(41655.0, 39995.0)"
314,DELIFRANCE,480 LORONG 6 TOA PAYOH #01-10 HDB HUB 310480,29671.2010814901,34914.1325660739,116.59430167803804,"(29740.0, 34820.0)"
315,DELIFRANCE,50 Jurong Gateway Road #B1-K15/16 Jurong East Mall (JEM) 608549,17988.4838308077,35058.3568146359,118.61103754960881,"(18010.0, 35175.0)"
316,DELIFRANCE,21 CHOA CHU KANG AVENUE 4 #03-14A 689812,18173.7710486762,40765.1880696882,47.15778266120906,"(18210.0, 40735.0)"
317,DELIFRANCE,1 JURONG EAST STREET 21 #02-33 609606,18353.012811888,34978.8672476746,90.20208649024387,"(18440.0, 34955.0)"
318,DELIFRANCE,1 Lower Kent Ridge Road #04-11/12 NUH MEDICAL CENTRE 119082,22520.6189963818,30573.9890070297,75.373645435973,"(22535.0, 30500.0)"
319,DELIFRANCE,110 SENGKANG EAST WAY #01-01 SENGKANG GENERAL HOSPITAL 544886,34660.0129869701,41810.5031784792,95.63465448252775,"(34655.0, 41715.0)"
320,DELIFRANCE,10 EUNOS ROAD 8 #01-141A/141B SINGAPORE POST CENTRE 408600,34806.9933473254,33466.3257959317,191.3361795961689,"(34805.0, 33275.0)"
321,DELIFRANCE,3 TEMASEK BOULEVARD #02-600 SUNTEC CITY MALL 038983,31006.546098751,30804.5639691036,202.13464337698068,"(30815.0, 30740.0)"
322,DELIFRANCE,10 TAMPINES CENTRAL 1 #03-K3-K5 TAMPINES ONE 529536,40436.8622001801,37372.5923067536,60.68798523645217,"(40495.0, 37390.0)"
323,DELIFRANCE,83 PUNGGOL CENTRAL #01-17A WATERWAY POINT 828761,35657.8013379965,43139.2621246278,138.48360843056082,"(35525.0, 43100.0)"
324,DOMINO'S PIZZA SINGAPORE PTE. LTD.,146 ARAB STREET 199830,30749.7697473764,31669.4400645867,35.211478446930265,"(30715.0, 31675.0)"
